index,Lever position (Lp),Ship speed (V) [knots],Gas Turbine shaft torque (GTT) [kN/m],Gas Turbine revolutions (GTn) [rpm],Gas Generator revolutions (GGn) [rpm],Starboard Propeller Torque (Ts) [kN/m],Port Propeller Torque (Tp) [kN/m],HP Turbine exit temperature (T48) [°C],Compressor inlet air temperature (T1) [°C],Compressor outlet air temperature (T2) [°C],HP Turbine exit pressure (P48) [bar],Compressor inlet air pressure (P1) [bar],Compressor outlet air pressure (P2) [bar],Exhaust gas pressure [bar],Turbine Injection Control (TIC) [%],Fuel flow (mf) [kg/s],Compressor decay coefficient,Turbine decay coefficient,Temp_ratio_T48_P48,Temp_ratio_T1_P1,Temp_ratio_T2_P2,Torque_diff,RPM_ratio_GTn_GGn,Fuel_per_RPM,Total_Prop_Torque,Power_Proxy_kW,Total_decay_score
9650,4.18,12.0,27510.7,2113.79,7711.67,228.58,228.58,731.77,288.0,634.26,2.36,1.0,12.24,1.03,31.18,0.72,0.99,0.98,310.07,288.0,51.82,0.0,0.27,0.0,457.16,6089646.71,0.03
9651,2.12,6.0,6048.82,1389.24,6811.72,33.78,33.78,570.89,288.0,568.94,1.31,1.0,7.11,1.02,5.64,0.22,0.99,0.98,435.79,288.0,80.02,0.0,0.2,0.0,67.56,879987.61,0.03
9652,3.13,9.0,9647.86,1442.56,7170.51,68.47,68.47,598.57,288.0,583.42,1.46,1.0,7.87,1.02,9.77,0.27,0.99,0.98,409.98,288.0,74.13,0.0,0.2,0.0,136.94,1457449.44,0.03
9653,4.15,12.0,14905.77,1619.5,7736.23,116.41,116.41,641.27,288.0,605.41,1.72,1.0,9.24,1.02,18.12,0.36,0.99,0.98,372.83,288.0,65.52,0.0,0.21,0.0,232.82,2527923.84,0.03
9654,5.16,15.0,22034.71,1926.2,8321.23,178.32,178.32,704.52,288.0,634.5,2.09,1.0,11.18,1.03,25.47,0.5,0.99,0.98,337.09,288.0,56.75,0.0,0.23,0.0,356.64,4444647.63,0.03
9655,6.15,18.0,30131.31,2303.06,8789.02,251.24,251.24,765.78,288.0,661.92,2.53,1.0,13.42,1.03,34.42,0.68,0.99,0.98,302.68,288.0,49.32,0.0,0.26,0.0,502.48,7266945.18,0.03
9656,7.18,21.0,39920.42,2690.74,9067.59,338.82,338.82,837.27,288.0,693.07,3.03,1.0,15.9,1.04,46.15,0.91,0.99,0.98,276.33,288.0,43.59,0.0,0.3,0.0,677.64,11248521.81,0.03
9657,8.22,24.0,54253.5,3108.59,9382.84,471.77,471.77,934.6,288.0,729.24,3.71,1.0,19.09,1.04,64.3,1.27,0.99,0.98,251.91,288.0,38.2,0.0,0.33,0.0,943.54,17661184.37,0.03
9658,6.21,18.0,42698.37,2677.7,8556.7,364.12,364.12,849.5,288.0,687.86,3.13,1.0,16.11,1.04,51.22,1.05,0.99,0.98,271.41,288.0,42.7,0.0,0.31,0.0,728.24,11972968.3,0.03
9659,4.18,12.0,27701.11,2112.73,7713.01,228.53,228.53,736.37,288.0,634.81,2.37,1.0,12.26,1.03,31.14,0.73,0.99,0.98,310.7,288.0,51.78,0.0,0.27,0.0,457.06,6128720.12,0.03
9660,2.12,6.0,6239.14,1388.18,6813.59,33.68,33.68,575.52,288.0,569.5,1.32,1.0,7.14,1.02,5.61,0.22,0.99,0.98,436.0,288.0,79.76,0.0,0.2,0.0,67.36,906982.97,0.03
9661,3.13,9.0,9697.7,1442.21,7172.59,68.4,68.4,599.07,288.0,583.41,1.46,1.0,7.87,1.02,9.74,0.27,0.99,0.98,410.32,288.0,74.13,0.0,0.2,0.0,136.8,1464623.05,0.03
9662,4.15,12.0,14905.94,1619.5,7738.01,116.42,116.42,640.39,288.0,605.25,1.72,1.0,9.23,1.02,18.07,0.36,0.99,0.98,372.32,288.0,65.57,0.0,0.21,0.0,232.84,2527952.67,0.03
9663,5.16,15.0,22034.87,1926.2,8322.52,178.32,178.32,703.54,288.0,634.31,2.09,1.0,11.16,1.03,25.41,0.5,0.99,0.98,336.62,288.0,56.84,0.0,0.23,0.0,356.64,4444679.9,0.03
9664,6.15,18.0,30131.21,2303.06,8789.82,251.2,251.2,764.75,288.0,661.73,2.53,1.0,13.4,1.03,34.35,0.68,0.99,0.98,302.27,288.0,49.38,0.0,0.26,0.0,502.4,7266921.06,0.03
9665,7.18,21.0,39920.4,2690.75,9068.24,338.77,338.77,836.2,288.0,692.88,3.03,1.0,15.88,1.04,46.06,0.91,0.99,0.98,275.97,288.0,43.63,0.0,0.3,0.0,677.54,11248557.98,0.03
9666,8.22,24.0,54253.94,3108.59,9383.46,471.72,471.72,933.61,288.0,729.08,3.71,1.0,19.07,1.04,64.21,1.27,0.99,0.98,251.65,288.0,38.23,0.0,0.33,0.0,943.44,17661327.6,0.03
9667,6.21,18.0,42904.27,2675.02,8556.34,363.95,363.95,854.88,288.0,688.48,3.14,1.0,16.13,1.04,51.28,1.06,0.99,0.98,272.25,288.0,42.68,0.0,0.31,0.0,727.9,12018663.29,0.03
9668,4.18,12.0,27984.16,2109.54,7713.02,228.28,228.28,744.08,288.0,635.74,2.38,1.0,12.3,1.03,31.24,0.74,0.99,0.98,312.64,288.0,51.69,0.0,0.27,0.0,456.56,6181995.12,0.03
9669,2.12,6.0,6521.72,1384.99,6814.12,33.43,33.43,583.26,288.0,570.44,1.33,1.0,7.18,1.02,5.75,0.23,0.99,0.98,438.54,288.0,79.45,0.0,0.2,0.0,66.86,945882.97,0.03
9670,3.13,9.0,9775.02,1441.71,7174.58,68.32,68.32,600.5,288.0,583.57,1.46,1.0,7.88,1.02,9.73,0.27,0.99,0.98,411.3,288.0,74.06,0.0,0.2,0.0,136.64,1475788.71,0.03
9671,4.15,12.0,14905.89,1619.5,7739.78,116.42,116.42,639.52,288.0,605.09,1.72,1.0,9.22,1.02,18.03,0.36,0.99,0.98,371.81,288.0,65.63,0.0,0.21,0.0,232.84,2527944.19,0.03
9672,5.16,15.0,22034.83,1926.2,8323.79,178.32,178.32,702.56,288.0,634.12,2.09,1.0,11.15,1.03,25.36,0.5,0.99,0.98,336.15,288.0,56.87,0.0,0.23,0.0,356.64,4444671.83,0.03
9673,6.15,18.0,30130.99,2303.06,8790.62,251.21,251.21,763.72,288.0,661.53,2.53,1.0,13.39,1.03,34.28,0.68,0.99,0.98,301.87,288.0,49.4,0.0,0.26,0.0,502.42,7266868.01,0.03
9674,7.18,21.0,39920.37,2690.76,9068.89,338.8,338.8,835.14,288.0,692.7,3.03,1.0,15.87,1.04,45.98,0.91,0.99,0.98,275.62,288.0,43.65,0.0,0.3,0.0,677.6,11248591.33,0.03
9675,8.22,24.0,54254.1,3108.6,9384.08,471.7,471.7,932.63,288.0,728.91,3.71,1.0,19.05,1.04,64.11,1.27,0.99,0.98,251.38,288.0,38.26,0.0,0.33,0.0,943.4,17661436.5,0.03
9676,6.21,18.0,43006.53,2671.4,8555.29,363.71,363.71,858.14,288.0,688.64,3.14,1.0,16.13,1.04,53.05,1.06,0.99,0.98,273.29,288.0,42.69,0.0,0.31,0.0,727.42,12031005.97,0.03
9677,4.18,12.0,28141.3,2105.3,7712.25,227.91,227.91,749.15,288.0,636.1,2.38,1.0,12.31,1.03,33.48,0.75,0.99,0.98,314.77,288.0,51.67,0.0,0.27,0.0,455.82,6204213.93,0.03
9678,2.12,6.0,6678.67,1380.76,6813.89,33.1,33.1,588.35,288.0,570.8,1.33,1.0,7.2,1.02,8.01,0.24,0.99,0.98,442.37,288.0,79.28,0.0,0.2,0.0,66.2,965687.92,0.03
9679,3.13,9.0,9830.16,1441.1,7176.5,68.2,68.2,601.4,288.0,583.6,1.46,1.0,7.88,1.02,10.14,0.27,0.99,0.98,411.92,288.0,74.06,0.0,0.2,0.0,136.4,1483485.56,0.03
9680,4.15,12.0,14906.19,1619.5,7741.57,116.43,116.43,638.65,288.0,604.93,1.72,1.0,9.22,1.02,17.99,0.36,0.99,0.98,371.31,288.0,65.61,0.0,0.21,0.0,232.86,2527995.07,0.03
9681,5.16,15.0,22035.11,1926.2,8325.08,178.32,178.32,701.59,288.0,633.94,2.09,1.0,11.14,1.03,25.3,0.5,0.99,0.98,335.69,288.0,56.91,0.0,0.23,0.0,356.64,4444728.31,0.03
9682,6.15,18.0,30130.99,2303.06,8791.42,251.23,251.23,762.69,288.0,661.34,2.53,1.0,13.37,1.03,34.21,0.68,0.99,0.98,301.46,288.0,49.46,0.0,0.26,0.0,502.46,7266868.01,0.03
9683,7.18,21.0,39920.28,2690.77,9069.54,338.84,338.84,834.08,288.0,692.51,3.03,1.0,15.85,1.04,45.89,0.91,0.99,0.98,275.27,288.0,43.69,0.0,0.3,0.0,677.68,11248607.77,0.03
9684,8.22,24.0,54254.3,3108.61,9384.7,471.79,471.79,931.64,288.0,728.74,3.71,1.0,19.03,1.04,64.02,1.27,0.99,0.98,251.12,288.0,38.29,0.0,0.33,0.0,943.58,17661558.42,0.03
9685,6.21,18.0,42963.47,2667.57,8553.96,363.56,363.56,857.31,288.0,688.24,3.14,1.0,16.1,1.04,54.8,1.06,0.99,0.98,273.03,288.0,42.75,0.0,0.31,0.0,727.12,12001728.36,0.03
9686,4.18,12.0,28140.07,2101.06,7711.34,227.64,227.64,749.66,288.0,635.86,2.38,1.0,12.29,1.03,35.46,0.75,0.99,0.98,314.98,288.0,51.74,0.0,0.27,0.0,455.28,6191448.23,0.03
9687,2.12,6.0,6677.15,1376.51,6813.51,32.81,32.81,588.89,288.0,570.57,1.33,1.0,7.19,1.02,10.02,0.24,0.99,0.98,442.77,288.0,79.36,0.0,0.2,0.0,65.62,962496.42,0.03
9688,3.13,9.0,9872.11,1440.7,7178.55,68.13,68.13,601.84,288.0,583.6,1.46,1.0,7.88,1.02,10.32,0.27,0.99,0.98,412.22,288.0,74.06,0.0,0.2,0.0,136.26,1489402.78,0.03
9689,4.15,12.0,14906.23,1619.5,7743.35,116.43,116.43,637.78,288.0,604.77,1.72,1.0,9.21,1.02,17.94,0.36,0.99,0.98,370.8,288.0,65.66,0.0,0.21,0.0,232.86,2528001.86,0.03
9690,5.16,15.0,22035.16,1926.2,8326.35,178.32,178.32,700.62,288.0,633.75,2.09,1.0,11.13,1.03,25.24,0.5,0.99,0.98,335.22,288.0,56.94,0.0,0.23,0.0,356.64,4444738.4,0.03
9691,6.15,18.0,30130.81,2303.06,8792.22,251.23,251.23,761.67,288.0,661.15,2.53,1.0,13.36,1.03,34.14,0.68,0.99,0.98,301.06,288.0,49.49,0.0,0.26,0.0,502.46,7266824.59,0.03
9692,7.18,21.0,39920.18,2690.77,9070.18,338.82,338.82,833.03,288.0,692.32,3.03,1.0,15.83,1.04,45.81,0.91,0.99,0.98,274.93,288.0,43.73,0.0,0.3,0.0,677.64,11248579.6,0.03
9693,8.22,24.0,54254.36,3108.62,9385.31,471.86,471.86,930.66,288.0,728.58,3.71,1.0,19.0,1.04,63.92,1.27,0.99,0.98,250.85,288.0,38.35,0.0,0.33,0.0,943.72,17661634.77,0.03
9694,6.21,18.0,42850.84,2664.93,8553.36,363.48,363.48,854.13,288.0,687.64,3.13,1.0,16.06,1.04,56.01,1.06,0.99,0.99,272.88,288.0,42.82,0.0,0.31,0.0,726.96,11958418.93,0.02
9695,4.18,12.0,28053.21,2097.98,7711.14,227.5,227.5,747.41,288.0,635.34,2.37,1.0,12.26,1.03,36.96,0.75,0.99,0.99,315.36,288.0,51.82,0.0,0.27,0.0,455.0,6163288.89,0.02
9696,2.12,6.0,6590.14,1373.43,6813.84,32.57,32.57,586.67,288.0,570.06,1.33,1.0,7.16,1.02,11.54,0.24,0.99,0.99,441.11,288.0,79.62,0.0,0.2,0.0,65.14,947828.55,0.02
9697,3.13,9.0,9898.01,1440.26,7180.58,68.05,68.05,601.86,288.0,583.54,1.46,1.0,7.88,1.02,10.55,0.27,0.99,0.99,412.23,288.0,74.05,0.0,0.2,0.0,136.1,1492854.24,0.02
9698,4.15,12.0,14906.39,1619.5,7745.13,116.42,116.42,636.91,288.0,604.61,1.71,1.0,9.2,1.02,17.9,0.35,0.99,0.99,372.46,288.0,65.72,0.0,0.21,0.0,232.84,2528028.99,0.02
9699,5.16,15.0,22035.31,1926.2,8327.63,178.31,178.31,699.65,288.0,633.56,2.09,1.0,11.12,1.03,25.19,0.5,0.99,0.99,334.76,288.0,56.97,0.0,0.23,0.0,356.62,4444768.65,0.02
9700,6.15,18.0,30130.77,2303.06,8793.02,251.19,251.19,760.65,288.0,660.96,2.53,1.0,13.35,1.03,34.07,0.67,0.99,0.99,300.65,288.0,49.51,0.0,0.26,0.0,502.38,7266814.95,0.02
9701,7.18,21.0,39920.08,2690.77,9070.83,338.77,338.77,831.98,288.0,692.13,3.03,1.0,15.82,1.04,45.73,0.91,0.99,0.99,274.58,288.0,43.75,0.0,0.3,0.0,677.54,11248551.42,0.02
9702,8.22,24.0,54254.54,3108.63,9385.92,471.74,471.74,929.68,288.0,728.41,3.71,1.0,18.98,1.04,63.83,1.26,0.99,0.99,250.59,288.0,38.38,0.0,0.33,0.0,943.48,17661750.18,0.02
9703,6.21,18.0,42391.87,2661.52,8551.85,363.19,363.19,841.28,288.0,685.57,3.11,1.0,15.96,1.04,56.94,1.04,0.99,0.99,270.51,288.0,42.96,0.0,0.31,0.0,726.38,11815195.9,0.02
9704,4.18,12.0,27654.35,2093.48,7709.62,227.03,227.03,736.58,288.0,633.46,2.36,1.0,12.17,1.03,38.64,0.73,0.99,0.99,312.11,288.0,52.05,0.0,0.27,0.0,454.06,6062627.56,0.02
9705,2.12,6.0,6191.0,1368.93,6812.86,32.18,32.18,575.88,288.0,568.18,1.31,1.0,7.08,1.02,13.24,0.23,0.99,0.99,439.6,288.0,80.25,0.0,0.2,0.0,64.36,887504.7,0.02
9706,3.13,9.0,9958.27,1439.17,7182.2,67.84,67.84,602.99,288.0,583.57,1.46,1.0,7.88,1.02,11.23,0.28,0.99,0.99,413.01,288.0,74.06,0.0,0.2,0.0,135.68,1500806.19,0.02
9707,4.15,12.0,14906.49,1619.5,7746.92,116.44,116.44,636.04,288.0,604.45,1.71,1.0,9.19,1.02,17.86,0.35,0.99,0.99,371.95,288.0,65.77,0.0,0.21,0.0,232.88,2528045.95,0.02
9708,5.16,15.0,22035.4,1926.19,8328.92,178.34,178.34,698.68,288.0,633.38,2.09,1.0,11.11,1.03,25.13,0.5,0.99,0.99,334.3,288.0,57.01,0.0,0.23,0.0,356.68,4444763.73,0.02
9709,6.15,18.0,30130.62,2303.06,8793.82,251.2,251.2,759.64,288.0,660.77,2.53,1.0,13.33,1.03,34.0,0.67,0.99,0.99,300.25,288.0,49.57,0.0,0.26,0.0,502.4,7266778.77,0.02
9710,7.18,21.0,39919.96,2690.77,9071.48,338.8,338.8,830.93,288.0,691.95,3.03,1.0,15.8,1.04,45.64,0.9,0.99,0.99,274.23,288.0,43.79,0.0,0.3,0.0,677.6,11248517.61,0.02
9711,8.22,24.0,54254.71,3108.63,9386.53,471.71,471.71,928.71,288.0,728.25,3.71,1.0,18.96,1.04,63.73,1.26,0.99,0.99,250.33,288.0,38.41,0.0,0.33,0.0,943.42,17661805.52,0.02
9712,6.21,18.0,42010.02,2661.72,8552.71,363.19,363.19,828.71,288.0,683.69,3.1,1.0,15.86,1.04,56.1,1.03,0.99,0.99,267.33,288.0,43.11,0.0,0.31,0.0,726.38,11709648.92,0.02
9713,4.18,12.0,27275.89,2093.59,7711.11,226.98,226.98,724.19,288.0,631.6,2.35,1.0,12.08,1.03,37.91,0.72,0.99,0.99,308.17,288.0,52.28,0.0,0.27,0.0,453.96,5979972.45,0.02
9714,2.12,6.0,5812.25,1369.04,6814.89,32.17,32.17,563.51,288.0,566.32,1.3,1.0,7.0,1.02,12.53,0.22,0.99,0.99,433.47,288.0,80.9,0.0,0.2,0.0,64.34,833276.32,0.02
9715,3.13,9.0,9961.76,1439.09,7184.45,67.82,67.82,602.26,288.0,583.43,1.46,1.0,7.87,1.02,11.28,0.27,0.99,0.99,412.51,288.0,74.13,0.0,0.2,0.0,135.64,1501248.71,0.02
9716,4.15,12.0,14906.67,1619.5,7748.7,116.43,116.43,635.18,288.0,604.29,1.71,1.0,9.18,1.02,17.81,0.35,0.99,0.99,371.45,288.0,65.83,0.0,0.21,0.0,232.86,2528076.48,0.02
9717,5.16,15.0,22035.59,1926.19,8330.2,178.34,178.34,697.72,288.0,633.19,2.09,1.0,11.1,1.03,25.07,0.5,0.99,0.99,333.84,288.0,57.04,0.0,0.23,0.0,356.68,4444802.06,0.02
9718,6.15,18.0,30130.59,2303.05,8794.62,251.23,251.23,758.63,288.0,660.58,2.53,1.0,13.32,1.03,33.93,0.67,0.99,0.99,299.85,288.0,49.59,0.0,0.26,0.0,502.46,7266739.98,0.02
9719,7.18,21.0,39919.83,2690.77,9072.12,338.84,338.84,829.88,288.0,691.76,3.03,1.0,15.78,1.04,45.56,0.9,0.99,0.99,273.89,288.0,43.84,0.0,0.3,0.0,677.68,11248480.98,0.02
9720,8.22,24.0,54254.62,3108.63,9387.14,471.84,471.84,927.73,288.0,728.08,3.7,1.0,18.94,1.04,63.64,1.26,0.99,0.99,250.74,288.0,38.44,0.0,0.33,0.0,943.68,17661776.22,0.02
9721,6.21,18.0,41729.32,2664.73,8555.49,363.46,363.46,817.31,288.0,682.13,3.09,1.0,15.79,1.04,53.76,1.01,0.99,0.99,264.5,288.0,43.2,0.0,0.31,0.0,726.92,11644561.45,0.02
9722,4.18,12.0,27041.5,2094.86,7713.47,226.91,226.91,714.63,288.0,630.16,2.34,1.0,12.02,1.03,36.6,0.71,0.99,0.99,305.4,288.0,52.43,0.0,0.27,0.0,453.82,5932181.1,0.02
9723,2.12,6.0,5577.83,1370.31,6817.8,32.01,32.01,553.98,288.0,564.89,1.29,1.0,6.94,1.02,11.25,0.21,0.99,0.99,429.44,288.0,81.4,0.0,0.2,0.0,64.02,800410.39,0.02
9724,3.13,9.0,10008.18,1437.34,7185.67,67.51,67.51,603.21,288.0,583.4,1.46,1.0,7.87,1.02,12.26,0.28,0.99,0.99,413.16,288.0,74.13,0.0,0.2,0.0,135.02,1506410.16,0.02
9725,4.15,12.0,14906.79,1619.5,7750.49,116.43,116.43,634.31,288.0,604.13,1.71,1.0,9.17,1.02,17.77,0.35,0.99,0.99,370.94,288.0,65.88,0.0,0.21,0.0,232.86,2528096.83,0.02
9726,5.16,15.0,22035.69,1926.19,8331.48,178.33,178.33,696.76,288.0,633.01,2.09,1.0,11.09,1.03,25.02,0.5,0.99,0.99,333.38,288.0,57.08,0.0,0.23,0.0,356.66,4444822.23,0.02
9727,6.15,18.0,30130.41,2303.05,8795.42,251.22,251.22,757.61,288.0,660.39,2.53,1.0,13.3,1.03,33.86,0.67,0.99,0.99,299.45,288.0,49.65,0.0,0.26,0.0,502.44,7266696.57,0.02
9728,7.18,21.0,39919.6,2690.76,9072.76,338.81,338.81,828.84,288.0,691.58,3.03,1.0,15.76,1.04,45.48,0.9,0.99,0.99,273.54,288.0,43.88,0.0,0.3,0.0,677.62,11248374.36,0.02
9729,8.22,24.0,54254.65,3108.64,9387.74,471.72,471.72,926.76,288.0,727.92,3.7,1.0,18.92,1.04,63.55,1.26,0.99,0.99,250.48,288.0,38.47,0.0,0.33,0.0,943.44,17661842.8,0.02
9730,6.21,18.0,41660.06,2667.67,8558.51,363.49,363.49,812.6,288.0,681.6,3.09,1.0,15.75,1.04,51.91,1.01,0.99,0.99,262.98,288.0,43.28,0.0,0.31,0.0,726.98,11638060.59,0.02
9731,4.18,12.0,26969.29,2097.89,7717.26,227.0,227.0,709.86,288.0,629.63,2.33,1.0,11.99,1.03,34.76,0.7,0.99,0.99,304.66,288.0,52.51,0.0,0.27,0.0,454.0,5924897.53,0.02
9732,2.12,6.0,5505.38,1373.34,6822.12,32.19,32.19,549.24,288.0,564.36,1.29,1.0,6.92,1.02,9.43,0.2,0.99,0.99,425.77,288.0,81.55,0.0,0.2,0.0,64.38,791760.79,0.02
9733,3.13,9.0,10005.27,1437.44,7188.06,67.53,67.53,602.26,288.0,583.24,1.46,1.0,7.86,1.02,12.21,0.28,0.99,0.99,412.51,288.0,74.2,0.0,0.2,0.0,135.06,1506076.93,0.02
9734,4.15,12.0,14906.87,1619.51,7752.27,116.44,116.44,633.45,288.0,603.97,1.71,1.0,9.16,1.02,17.73,0.35,0.99,0.99,370.44,288.0,65.94,0.0,0.21,0.0,232.88,2528126.01,0.02
9735,5.16,15.0,22035.74,1926.18,8332.77,178.35,178.35,695.8,288.0,632.82,2.09,1.0,11.07,1.03,24.96,0.49,0.99,0.99,332.92,288.0,57.17,0.0,0.23,0.0,356.7,4444809.24,0.02
9736,6.15,18.0,30130.26,2303.05,8796.22,251.24,251.24,756.61,288.0,660.21,2.53,1.0,13.29,1.03,33.79,0.67,0.99,0.99,299.06,288.0,49.68,0.0,0.26,0.0,502.48,7266660.39,0.02
9737,7.18,21.0,39919.42,2690.76,9073.41,338.8,338.8,827.8,288.0,691.39,3.03,1.0,15.75,1.04,45.39,0.9,0.99,0.99,273.2,288.0,43.9,0.0,0.3,0.0,677.6,11248323.64,0.02
9738,8.22,24.0,54254.94,3108.63,9388.34,471.71,471.71,925.79,288.0,727.76,3.7,1.0,18.9,1.04,63.45,1.26,0.99,0.99,250.21,288.0,38.51,0.0,0.33,0.0,943.42,17661880.39,0.02
9739,6.21,18.0,41676.19,2671.06,8561.97,363.67,363.67,811.19,288.0,681.52,3.09,1.0,15.74,1.04,50.0,1.0,0.99,0.99,262.52,288.0,43.3,0.0,0.31,0.0,727.34,11657361.68,0.02
9740,4.18,12.0,27000.5,2099.97,7720.56,226.94,226.94,709.32,288.0,629.58,2.33,1.0,11.98,1.03,33.6,0.7,0.99,0.99,304.43,288.0,52.55,0.0,0.27,0.0,453.88,5937635.25,0.02
9741,2.12,6.0,5536.15,1375.41,6825.97,32.14,32.14,548.72,288.0,564.32,1.29,1.0,6.92,1.02,8.29,0.2,0.99,0.99,425.36,288.0,81.55,0.0,0.2,0.0,64.28,797386.07,0.02
9742,3.13,9.0,10020.39,1436.12,7189.54,67.28,67.28,602.23,288.0,583.11,1.46,1.0,7.85,1.02,12.91,0.28,0.99,0.99,412.49,288.0,74.28,0.0,0.2,0.0,134.56,1506967.8,0.02
9743,4.15,12.0,14906.99,1619.51,7754.06,116.44,116.44,632.6,288.0,603.81,1.71,1.0,9.15,1.02,17.68,0.35,0.99,0.99,369.94,288.0,65.99,0.0,0.21,0.0,232.88,2528146.36,0.02
9744,5.16,15.0,22035.82,1926.18,8334.06,178.32,178.32,694.84,288.0,632.64,2.09,1.0,11.06,1.03,24.91,0.49,0.99,0.99,332.46,288.0,57.2,0.0,0.23,0.0,356.64,4444825.37,0.02
9745,6.15,18.0,30130.15,2303.05,8797.03,251.21,251.21,755.6,288.0,660.02,2.53,1.0,13.28,1.03,33.72,0.67,0.99,0.99,298.66,288.0,49.7,0.0,0.26,0.0,502.42,7266633.87,0.02
9746,7.18,21.0,39919.22,2690.76,9074.06,338.83,338.83,826.76,288.0,691.21,3.03,1.0,15.73,1.04,45.31,0.9,0.99,0.99,272.86,288.0,43.94,0.0,0.3,0.0,677.66,11248267.29,0.02
9747,8.22,24.0,54255.04,3108.64,9388.94,471.83,471.83,924.83,288.0,727.6,3.7,1.0,18.88,1.04,63.36,1.25,0.99,0.99,249.95,288.0,38.54,0.0,0.33,0.0,943.66,17661969.76,0.02
9748,6.21,18.0,41748.33,2675.39,8566.13,364.04,364.04,811.99,288.0,681.8,3.09,1.0,15.74,1.04,49.59,1.0,0.99,0.99,262.78,288.0,43.32,0.0,0.31,0.0,728.08,11696470.37,0.02
9749,4.18,12.0,27073.26,2104.61,7725.6,227.33,227.33,710.11,288.0,629.88,2.34,1.0,11.98,1.03,33.01,0.7,0.99,0.99,303.47,288.0,52.58,0.0,0.27,0.0,454.66,5966790.67,0.02
9750,2.12,6.0,5608.65,1380.06,6831.55,32.44,32.44,549.54,288.0,564.61,1.29,1.0,6.93,1.02,7.72,0.2,0.99,0.99,426.0,288.0,81.47,0.0,0.2,0.0,64.88,810559.55,0.02
9751,3.13,9.0,10021.07,1436.43,7192.05,67.34,67.34,601.33,288.0,582.98,1.46,1.0,7.85,1.02,12.66,0.28,0.99,0.99,411.87,288.0,74.26,0.0,0.2,0.0,134.68,1507395.38,0.02
9752,4.15,12.0,14907.09,1619.51,7755.85,116.44,116.44,631.74,288.0,603.65,1.71,1.0,9.14,1.02,17.64,0.35,0.99,0.99,369.44,288.0,66.04,0.0,0.21,0.0,232.88,2528163.32,0.02
9753,5.16,15.0,22035.9,1926.18,8335.35,178.32,178.32,693.89,288.0,632.45,2.09,1.0,11.05,1.03,24.85,0.49,0.99,0.99,332.0,288.0,57.24,0.0,0.23,0.0,356.64,4444841.51,0.02
9754,6.15,18.0,30130.02,2303.05,8797.83,251.19,251.19,754.6,288.0,659.83,2.53,1.0,13.26,1.03,33.65,0.67,0.99,0.99,298.26,288.0,49.76,0.0,0.26,0.0,502.38,7266602.51,0.02
9755,7.18,21.0,39919.05,2690.76,9074.7,338.77,338.77,825.73,288.0,691.03,3.03,1.0,15.71,1.04,45.23,0.9,0.99,0.99,272.52,288.0,43.99,0.0,0.3,0.0,677.54,11248219.39,0.02
9756,8.22,24.0,54255.1,3108.64,9389.54,471.7,471.7,923.87,288.0,727.44,3.7,1.0,18.85,1.04,63.26,1.25,0.99,0.99,249.69,288.0,38.59,0.0,0.33,0.0,943.4,17661989.29,0.02
9757,6.21,18.0,41942.67,2681.36,8571.51,364.29,364.29,816.37,288.0,682.75,3.1,1.0,15.77,1.04,49.12,1.01,0.99,0.99,263.35,288.0,43.29,0.0,0.31,0.0,728.58,11777139.46,0.02
9758,4.18,12.0,27266.12,2109.3,7730.86,227.37,227.37,714.9,288.0,630.8,2.34,1.0,12.02,1.03,33.29,0.7,0.99,0.99,305.51,288.0,52.48,0.0,0.27,0.0,454.74,6022687.26,0.02
9759,2.12,6.0,5801.28,1384.74,6837.36,32.56,32.56,554.35,288.0,565.54,1.3,1.0,6.96,1.02,8.03,0.2,0.99,0.99,426.42,288.0,81.26,0.0,0.2,0.0,65.12,841241.49,0.02
9760,3.13,9.0,10019.59,1435.15,7193.56,67.11,67.11,600.85,288.0,582.79,1.46,1.0,7.84,1.02,13.37,0.28,0.99,0.99,411.54,288.0,74.34,0.0,0.2,0.0,134.22,1505829.72,0.02
9761,4.15,12.0,14907.16,1619.51,7757.63,116.44,116.44,630.88,288.0,603.49,1.71,1.0,9.13,1.02,17.6,0.35,0.99,0.99,368.94,288.0,66.1,0.0,0.21,0.0,232.88,2528175.19,0.02
9762,5.16,15.0,22035.96,1926.18,8336.63,178.31,178.31,692.94,288.0,632.27,2.09,1.0,11.04,1.03,24.79,0.49,0.99,0.99,331.55,288.0,57.27,0.0,0.23,0.0,356.62,4444853.61,0.02
9763,6.15,18.0,30129.89,2303.05,8798.64,251.16,251.16,753.6,288.0,659.64,2.53,1.0,13.25,1.03,33.58,0.67,0.99,0.99,297.87,288.0,49.78,0.0,0.26,0.0,502.32,7266571.16,0.02
9764,7.18,21.0,39918.85,2690.76,9075.35,338.77,338.77,824.7,288.0,690.84,3.03,1.0,15.7,1.04,45.15,0.89,0.99,0.99,272.18,288.0,44.0,0.0,0.3,0.0,677.54,11248163.03,0.02
9765,8.22,24.0,54255.24,3108.64,9390.14,471.72,471.72,922.91,288.0,727.28,3.7,1.0,18.83,1.04,63.17,1.25,0.99,0.99,249.44,288.0,38.62,0.0,0.33,0.0,943.44,17662034.87,0.02
9766,6.21,18.0,42147.31,2684.69,8575.12,364.53,364.53,821.43,288.0,683.62,3.11,1.0,15.79,1.04,48.85,1.01,0.99,0.99,264.13,288.0,43.29,0.0,0.31,0.0,729.06,11849298.08,0.02
